time,evid,arid,phase,network,station
2000-12-14T04:05:06.830000,785,11,P,X,ST8 
2000-12-14T04:05:11.390000,785,12,S,X,ST8 
2000-12-14T04:05:06.370000,785,13,P,X,ST9 
2000-12-14T04:05:10.380000,785,14,S,X,ST9 
2000-12-14T04:05:11.230000,785,15,P,X,ST11
2000-12-14T04:05:18.870000,785,16,S,X,ST11
2000-12-14T04:05:07.920000,785,17,P,X,ST12
2000-12-14T04:05:04.370000,785,18,P,X,ST13
2000-12-14T04:05:06.790000,785,19,S,X,ST13
2000-12-14T04:05:06.800000,785,20,P,X,ST14
2000-12-14T04:05:03.930000,785,21,P,X,ST16
2000-12-14T04:05:06.490000,785,22,P,X,ST17
2000-12-14T04:05:03.050000,785,23,P,X,ST18
2000-12-14T04:05:03.470000,785,24,P,X,ST19
2000-12-14T04:05:05.250000,785,25,S,X,ST19
2000-12-14T04:05:11.870000,785,26,S,X,ST20
2000-12-14T04:05:04.860000,785,27,P,X,ST21
2000-12-14T04:05:07.690000,785,28,S,X,ST21
2000-12-14T04:05:12.200000,785,29,S,X,ST22
2000-12-14T04:05:03.910000,785,30,P,X,ST23
2000-12-14T04:05:06.020000,785,31,S,X,ST23
2000-12-14T04:05:05.000000,785,32,P,X,ST24
2000-12-14T04:05:03.460000,785,33,P,X,ST25
2000-12-14T04:05:04.420000,785,34,P,X,ST26
2000-12-14T04:05:06.890000,785,35,S,X,ST26
2000-12-14T04:06:08.560000,786,1,S,X,ST0 
2000-12-14T04:06:12.060000,786,2,P,X,ST2 
2000-12-14T04:06:08.480000,786,3,P,X,ST3 
2000-12-14T04:06:13.760000,786,4,S,X,ST3 
2000-12-14T04:06:08.590000,786,5,S,X,ST4 
2000-12-14T04:06:08.840000,786,6,P,X,ST5 
2000-12-14T04:06:14.320000,786,7,S,X,ST5 
2000-12-14T04:06:06.970000,786,8,P,X,ST6 
2000-12-14T04:06:05.050000,786,9,P,X,ST7 
2000-12-14T04:06:08.070000,786,10,S,X,ST7 
2000-12-14T04:06:06.440000,786,11,P,X,ST8 
2000-12-14T04:06:10.510000,786,12,S,X,ST8 
2000-12-14T04:06:06.920000,786,13,P,X,ST9 
2000-12-14T04:06:11.140000,786,14,S,X,ST9 
2000-12-14T04:06:10.550000,786,15,P,X,ST11
2000-12-14T04:06:03.550000,786,16,P,X,ST13
2000-12-14T04:06:05.320000,786,17,S,X,ST13
2000-12-14T04:06:08.640000,786,18,S,X,ST14
2000-12-14T04:06:04.330000,786,19,S,X,ST15
2000-12-14T04:06:05.010000,786,20,P,X,ST16
2000-12-14T04:06:09.120000,786,21,S,X,ST17
2000-12-14T04:06:04.830000,786,22,S,X,ST18
2000-12-14T04:06:03.030000,786,23,P,X,ST19
2000-12-14T04:06:04.450000,786,24,S,X,ST19
2000-12-14T04:06:06.530000,786,25,P,X,ST20
2000-12-14T04:06:04.080000,786,26,P,X,ST21
2000-12-14T04:06:06.720000,786,27,P,X,ST22
2000-12-14T04:06:10.740000,786,28,S,X,ST22
2000-12-14T04:06:04.450000,786,29,P,X,ST24
2000-12-14T04:07:09.690000,787,1,P,X,ST0 
2000-12-14T04:07:15.780000,787,2,S,X,ST0 
2000-12-14T04:07:05.520000,787,3,S,X,ST1 
2000-12-14T04:07:08.330000,787,4,P,X,ST2 
2000-12-14T04:07:13.450000,787,5,S,X,ST2 
2000-12-14T04:07:04.450000,787,6,P,X,ST3 
2000-12-14T04:07:09.100000,787,7,S,X,ST7 
2000-12-14T04:07:04.310000,787,8,P,X,ST8 
2000-12-14T04:07:07.620000,787,9,P,X,ST9 
2000-12-14T04:07:06.860000,787,10,S,X,ST10
2000-12-14T04:07:06.430000,787,11,P,X,ST11
2000-12-14T04:07:10.470000,787,12,S,X,ST11
2000-12-14T04:07:02.840000,787,13,P,X,ST12
2000-12-14T04:07:04.060000,787,14,S,X,ST12
2000-12-14T04:07:07.010000,787,15,P,X,ST13
2000-12-14T04:07:09.880000,787,16,S,X,ST14
2000-12-14T04:07:09.110000,787,17,P,X,ST16
2000-12-14T04:07:14.930000,787,18,S,X,ST16
2000-12-14T04:07:09.460000,787,19,P,X,ST17
2000-12-14T04:07:15.420000,787,20,S,X,ST17
2000-12-14T04:07:06.800000,787,21,P,X,ST19
2000-12-14T04:07:03.410000,787,22,S,X,ST20
2000-12-14T04:07:04.340000,787,23,P,X,ST21
2000-12-14T04:07:05.180000,787,24,P,X,ST23
2000-12-14T04:07:08.140000,787,25,S,X,ST23
2000-12-14T04:07:05.400000,787,26,P,X,ST25
2000-12-14T04:07:08.410000,787,27,P,X,ST26
2000-12-14T04:08:08.850000,788,1,S,X,ST0 
2000-12-14T04:08:05.690000,788,2,P,X,ST1 
2000-12-14T04:08:09.100000,788,3,S,X,ST1 
2000-12-14T04:08:13.110000,788,4,P,X,ST2 
2000-12-14T04:08:21.630000,788,5,S,X,ST2 
2000-12-14T04:08:09.150000,788,6,P,X,ST3 
2000-12-14T04:08:15.080000,788,7,S,X,ST3 
2000-12-14T04:08:04.340000,788,8,P,X,ST4 
2000-12-14T04:08:08.120000,788,9,P,X,ST6 
2000-12-14T04:08:04.960000,788,10,P,X,ST7 
2000-12-14T04:08:06.550000,788,11,P,X,ST9 
2000-12-14T04:08:09.450000,788,12,P,X,ST10
2000-12-14T04:08:15.550000,788,13,S,X,ST10
2000-12-14T04:08:18.890000,788,14,S,X,ST11
2000-12-14T04:08:07.920000,788,15,P,X,ST12
2000-12-14T04:08:12.860000,788,16,S,X,ST12
2000-12-14T04:08:06.460000,788,17,S,X,ST13
2000-12-14T04:08:06.650000,788,18,P,X,ST14
2000-12-14T04:08:10.620000,788,19,S,X,ST14
2000-12-14T04:08:02.140000,788,20,P,X,ST15
2000-12-14T04:08:06.330000,788,21,P,X,ST17
2000-12-14T04:08:10.100000,788,22,S,X,ST17
2000-12-14T04:08:02.870000,788,23,P,X,ST18
2000-12-14T04:08:04.210000,788,24,S,X,ST18
2000-12-14T04:08:03.280000,788,25,P,X,ST19
2000-12-14T04:08:04.920000,788,26,S,X,ST19
2000-12-14T04:08:07.270000,788,27,P,X,ST20
2000-12-14T04:08:11.880000,788,28,S,X,ST20
2000-12-14T04:08:07.610000,788,29,S,X,ST21
2000-12-14T04:08:12.220000,788,30,S,X,ST22
2000-12-14T04:08:07.550000,788,31,S,X,ST24
2000-12-14T04:08:03.430000,788,32,P,X,ST25
2000-12-14T04:08:04.250000,788,33,P,X,ST26
2000-12-14T04:08:06.590000,788,34,S,X,ST26
2000-12-14T04:09:04.630000,789,1,P,X,ST1 
2000-12-14T04:09:07.060000,789,2,S,X,ST1 
2000-12-14T04:09:03.680000,789,3,P,X,ST3 
2000-12-14T04:09:05.620000,789,4,P,X,ST5 
2000-12-14T04:09:07.640000,789,5,P,X,ST6 
2000-12-14T04:09:10.480000,789,6,S,X,ST7 
2000-12-14T04:09:04.990000,789,7,P,X,ST8 
2000-12-14T04:09:07.950000,789,8,S,X,ST8 
2000-12-14T04:09:03.510000,789,9,P,X,ST10
2000-12-14T04:09:05.260000,789,10,S,X,ST10
2000-12-14T04:09:05.600000,789,11,P,X,ST11
2000-12-14T04:09:03.270000,789,12,S,X,ST12
2000-12-14T04:09:07.820000,789,13,P,X,ST13
2000-12-14T04:09:12.590000,789,14,S,X,ST13
2000-12-14T04:09:06.750000,789,15,P,X,ST14
2000-12-14T04:09:10.650000,789,16,S,X,ST14
2000-12-14T04:09:07.550000,789,17,P,X,ST15
2000-12-14T04:09:12.240000,789,18,S,X,ST15
2000-12-14T04:09:16.430000,789,19,S,X,ST16
2000-12-14T04:09:10.260000,789,20,P,X,ST17
2000-12-14T04:09:08.350000,789,21,P,X,ST18
2000-12-14T04:09:13.540000,789,22,S,X,ST18
2000-12-14T04:09:12.420000,789,23,S,X,ST19
2000-12-14T04:09:04.310000,789,24,S,X,ST20
2000-12-14T04:09:03.640000,789,25,S,X,ST22
2000-12-14T04:09:06.110000,789,26,P,X,ST23
2000-12-14T04:09:09.220000,789,27,P,X,ST24
2000-12-14T04:09:10.100000,789,28,S,X,ST25
2000-12-14T04:09:09.300000,789,29,P,X,ST26
2000-12-14T04:10:09.430000,790,1,P,X,ST0 
2000-12-14T04:10:15.380000,790,2,S,X,ST0 
2000-12-14T04:10:03.610000,790,3,P,X,ST1 
2000-12-14T04:10:05.410000,790,4,S,X,ST1 
2000-12-14T04:10:14.210000,790,5,S,X,ST2 
2000-12-14T04:10:04.530000,790,6,P,X,ST3 
2000-12-14T04:10:07.040000,790,7,S,X,ST3 
2000-12-14T04:10:13.570000,790,8,S,X,ST4 
2000-12-14T04:10:06.460000,790,9,P,X,ST5 
2000-12-14T04:10:10.250000,790,10,S,X,ST5 
2000-12-14T04:10:07.540000,790,11,P,X,ST6 
2000-12-14T04:10:12.100000,790,12,S,X,ST6 
2000-12-14T04:10:08.220000,790,13,S,X,ST7 
2000-12-14T04:10:03.740000,790,14,P,X,ST8 
2000-12-14T04:10:07.090000,790,15,P,X,ST9 
2000-12-14T04:10:11.410000,790,16,S,X,ST9 
2000-12-14T04:10:07.320000,790,17,S,X,ST10
2000-12-14T04:10:10.780000,790,18,S,X,ST11
2000-12-14T04:10:04.980000,790,19,S,X,ST12
2000-12-14T04:10:06.830000,790,20,P,X,ST13
2000-12-14T04:10:10.990000,790,21,S,X,ST13
2000-12-14T04:10:06.390000,790,22,P,X,ST14
2000-12-14T04:10:14.210000,790,23,S,X,ST16
2000-12-14T04:10:07.110000,790,24,P,X,ST18
2000-12-14T04:10:06.560000,790,25,P,X,ST19
2000-12-14T04:10:02.470000,790,26,P,X,ST20
2000-12-14T04:10:04.120000,790,27,P,X,ST21
2000-12-14T04:10:02.640000,790,28,P,X,ST22
2000-12-14T04:10:04.870000,790,29,P,X,ST23
2000-12-14T04:10:08.190000,790,30,P,X,ST24
2000-12-14T04:10:05.020000,790,31,P,X,ST25
2000-12-14T04:10:13.280000,790,32,S,X,ST26
2000-12-14T04:11:09.770000,791,1,P,X,ST0 
2000-12-14T04:11:15.900000,791,2,S,X,ST0 
2000-12-14T04:11:03.910000,791,3,P,X,ST1 
2000-12-14T04:11:08.230000,791,4,P,X,ST2 
2000-12-14T04:11:13.360000,791,5,S,X,ST2 
2000-12-14T04:11:06.350000,791,6,S,X,ST3 
2000-12-14T04:11:08.730000,791,7,P,X,ST4 
2000-12-14T04:11:06.040000,791,8,P,X,ST5 
2000-12-14T04:11:07.460000,791,9,P,X,ST6 
2000-12-14T04:11:11.910000,791,10,S,X,ST6 
2000-12-14T04:11:05.580000,791,11,P,X,ST7 
2000-12-14T04:11:08.930000,791,12,S,X,ST7 
2000-12-14T04:11:04.140000,791,13,P,X,ST8 
2000-12-14T04:11:07.440000,791,14,P,X,ST9 
2000-12-14T04:11:11.980000,791,15,S,X,ST9 
2000-12-14T04:11:04.200000,791,16,P,X,ST10
2000-12-14T04:11:02.990000,791,17,P,X,ST12
2000-12-14T04:11:11.410000,791,18,S,X,ST13
2000-12-14T04:11:10.220000,791,19,S,X,ST14
2000-12-14T04:11:06.670000,791,20,P,X,ST15
2000-12-14T04:11:10.780000,791,21,S,X,ST15
2000-12-14T04:11:09.100000,791,22,P,X,ST16
2000-12-14T04:11:15.600000,791,23,S,X,ST17
2000-12-14T04:11:12.130000,791,24,S,X,ST18
2000-12-14T04:11:06.880000,791,25,P,X,ST19
2000-12-14T04:11:02.550000,791,26,P,X,ST20
2000-12-14T04:11:06.900000,791,27,S,X,ST21
2000-12-14T04:11:02.480000,791,28,P,X,ST22
2000-12-14T04:11:08.250000,791,29,S,X,ST23
2000-12-14T04:11:08.460000,791,30,P,X,ST24
2000-12-14T04:11:13.720000,791,31,S,X,ST24
2000-12-14T04:11:05.420000,791,32,P,X,ST25
2000-12-14T04:11:08.500000,791,33,P,X,ST26
2000-12-14T04:12:05.170000,792,1,P,X,ST0 
2000-12-14T04:12:04.760000,792,2,P,X,ST1 
2000-12-14T04:12:11.780000,792,3,P,X,ST2 
2000-12-14T04:12:19.110000,792,4,S,X,ST2 
2000-12-14T04:12:08.760000,792,5,P,X,ST3 
2000-12-14T04:12:14.250000,792,6,S,X,ST3 
2000-12-14T04:12:06.300000,792,7,P,X,ST4 
2000-12-14T04:12:09.960000,792,8,S,X,ST4 
2000-12-14T04:12:08.390000,792,9,P,X,ST5 
2000-12-14T04:12:13.510000,792,10,S,X,ST5 
2000-12-14T04:12:09.630000,792,11,S,X,ST6 
2000-12-14T04:12:09.460000,792,12,S,X,ST7 
2000-12-14T04:12:11.470000,792,13,S,X,ST8 
2000-12-14T04:12:07.890000,792,14,P,X,ST9 
2000-12-14T04:12:12.850000,792,15,S,X,ST9 
2000-12-14T04:12:08.780000,792,16,P,X,ST10
2000-12-14T04:12:14.280000,792,17,S,X,ST10
2000-12-14T04:12:06.950000,792,18,P,X,ST12
2000-12-14T04:12:11.060000,792,19,S,X,ST12
2000-12-14T04:12:02.630000,792,20,P,X,ST13
2000-12-14T04:12:03.770000,792,21,S,X,ST13
2000-12-14T04:12:04.590000,792,22,P,X,ST14
2000-12-14T04:12:07.090000,792,23,S,X,ST14
2000-12-14T04:12:03.440000,792,24,P,X,ST15
2000-12-14T04:12:05.090000,792,25,P,X,ST17
2000-12-14T04:12:03.230000,792,26,P,X,ST18
2000-12-14T04:12:04.800000,792,27,S,X,ST18
2000-12-14T04:12:02.530000,792,28,P,X,ST19
2000-12-14T04:12:03.590000,792,29,S,X,ST19
2000-12-14T04:12:06.740000,792,30,P,X,ST20
2000-12-14T04:12:10.840000,792,31,S,X,ST20
2000-12-14T04:12:04.180000,792,32,P,X,ST21
2000-12-14T04:12:06.390000,792,33,S,X,ST21
2000-12-14T04:12:06.870000,792,34,P,X,ST22
2000-12-14T04:12:03.340000,792,35,P,X,ST23
2000-12-14T04:12:04.960000,792,36,S,X,ST23
2000-12-14T04:12:03.840000,792,37,P,X,ST24
2000-12-14T04:12:05.810000,792,38,S,X,ST24
2000-12-14T04:12:05.940000,792,39,S,X,ST26
2000-12-14T04:13:05.120000,793,1,P,X,ST0 
2000-12-14T04:13:04.840000,793,2,P,X,ST1 
2000-12-14T04:13:11.820000,793,3,P,X,ST2 
2000-12-14T04:13:19.180000,793,4,S,X,ST2 
2000-12-14T04:13:08.830000,793,5,P,X,ST3 
2000-12-14T04:13:14.340000,793,6,S,X,ST3 
2000-12-14T04:13:06.280000,793,7,P,X,ST4 
2000-12-14T04:13:09.930000,793,8,S,X,ST4 
2000-12-14T04:13:06.070000,793,9,P,X,ST6 
2000-12-14T04:13:09.650000,793,10,S,X,ST6 
2000-12-14T04:13:05.910000,793,11,P,X,ST7 
2000-12-14T04:13:07.000000,793,12,P,X,ST8 
2000-12-14T04:13:07.910000,793,13,P,X,ST9 
2000-12-14T04:13:08.840000,793,14,P,X,ST10
2000-12-14T04:13:17.960000,793,15,S,X,ST11
2000-12-14T04:13:07.000000,793,16,P,X,ST12
2000-12-14T04:13:11.150000,793,17,S,X,ST12
2000-12-14T04:13:04.620000,793,18,P,X,ST14
2000-12-14T04:13:07.140000,793,19,S,X,ST14
2000-12-14T04:13:05.180000,793,20,S,X,ST15
2000-12-14T04:13:05.530000,793,21,P,X,ST16
2000-12-14T04:13:08.630000,793,22,S,X,ST16
2000-12-14T04:13:03.260000,793,23,P,X,ST18
2000-12-14T04:13:06.800000,793,24,P,X,ST20
2000-12-14T04:13:10.950000,793,25,S,X,ST20
2000-12-14T04:13:06.930000,793,26,P,X,ST22
2000-12-14T04:13:11.140000,793,27,S,X,ST22
2000-12-14T04:13:03.800000,793,28,P,X,ST24
2000-12-14T04:13:05.740000,793,29,S,X,ST24
2000-12-14T04:13:03.690000,793,30,P,X,ST25
2000-12-14T04:13:03.880000,793,31,P,X,ST26
2000-12-14T04:13:05.860000,793,32,S,X,ST26
2000-12-14T04:14:13.370000,794,1,P,X,ST0 
2000-12-14T04:14:07.530000,794,2,P,X,ST1 
2000-12-14T04:14:07.140000,794,3,P,X,ST2 
2000-12-14T04:14:11.530000,794,4,S,X,ST2 
2000-12-14T04:14:05.290000,794,5,S,X,ST3 
2000-12-14T04:14:11.870000,794,6,P,X,ST4 
2000-12-14T04:14:07.310000,794,7,P,X,ST5 
2000-12-14T04:14:16.890000,794,8,S,X,ST6 
2000-12-14T04:14:14.250000,794,9,S,X,ST7 
2000-12-14T04:14:07.010000,794,10,P,X,ST8 
2000-12-14T04:14:09.900000,794,11,P,X,ST9 
2000-12-14T04:14:05.360000,794,12,P,X,ST12
2000-12-14T04:14:10.690000,794,13,P,X,ST13
2000-12-14T04:14:17.630000,794,14,S,X,ST13
2000-12-14T04:14:09.650000,794,15,P,X,ST14
2000-12-14T04:14:15.690000,794,16,S,X,ST14
2000-12-14T04:14:10.170000,794,17,P,X,ST15
2000-12-14T04:14:12.470000,794,18,P,X,ST16
2000-12-14T04:14:13.140000,794,19,P,X,ST17
2000-12-14T04:14:11.060000,794,20,P,X,ST18
2000-12-14T04:14:18.330000,794,21,S,X,ST18
2000-12-14T04:14:05.810000,794,22,P,X,ST20
2000-12-14T04:14:09.240000,794,23,S,X,ST20
2000-12-14T04:14:13.200000,794,24,S,X,ST21
2000-12-14T04:14:12.090000,794,25,P,X,ST24
2000-12-14T04:14:08.970000,794,26,P,X,ST25
2000-12-14T04:15:21.730000,795,1,S,X,ST0 
2000-12-14T04:15:11.820000,795,2,S,X,ST1 
2000-12-14T04:15:04.900000,795,3,S,X,ST3 
2000-12-14T04:15:11.620000,795,4,P,X,ST4 
2000-12-14T04:15:19.200000,795,5,S,X,ST4 
2000-12-14T04:15:07.240000,795,6,P,X,ST5 
2000-12-14T04:15:11.980000,795,7,S,X,ST5 
2000-12-14T04:15:10.200000,795,8,P,X,ST6 
2000-12-14T04:15:16.680000,795,9,S,X,ST6 
2000-12-14T04:15:08.380000,795,10,P,X,ST7 
2000-12-14T04:15:13.790000,795,11,S,X,ST7 
2000-12-14T04:15:06.750000,795,12,P,X,ST8 
2000-12-14T04:15:11.130000,795,13,S,X,ST8 
2000-12-14T04:15:15.810000,795,14,S,X,ST9 
2000-12-14T04:15:03.050000,795,15,P,X,ST10
2000-12-14T04:15:02.890000,795,16,P,X,ST11
2000-12-14T04:15:08.220000,795,17,S,X,ST12
2000-12-14T04:15:10.510000,795,18,P,X,ST13
2000-12-14T04:15:09.510000,795,19,P,X,ST14
2000-12-14T04:15:09.940000,795,20,P,X,ST15
2000-12-14T04:15:12.240000,795,21,P,X,ST16
2000-12-14T04:15:20.260000,795,22,S,X,ST16
2000-12-14T04:15:10.830000,795,23,P,X,ST18
2000-12-14T04:15:10.310000,795,24,P,X,ST19
2000-12-14T04:15:05.610000,795,25,P,X,ST20
2000-12-14T04:15:07.910000,795,26,P,X,ST21
2000-12-14T04:15:08.640000,795,27,P,X,ST23
2000-12-14T04:15:19.610000,795,28,S,X,ST24
2000-12-14T04:15:08.740000,795,29,P,X,ST25
2000-12-14T04:15:19.640000,795,30,S,X,ST26
2000-12-14T04:16:13.260000,796,1,P,X,ST0 
2000-12-14T04:16:07.440000,796,2,P,X,ST1 
2000-12-14T04:16:11.970000,796,3,S,X,ST1 
2000-12-14T04:16:03.280000,796,4,P,X,ST3 
2000-12-14T04:16:05.040000,796,5,S,X,ST3 
2000-12-14T04:16:19.380000,796,6,S,X,ST4 
2000-12-14T04:16:07.290000,796,7,P,X,ST5 
2000-12-14T04:16:12.070000,796,8,S,X,ST5 
2000-12-14T04:16:16.790000,796,9,S,X,ST6 
2000-12-14T04:16:08.490000,796,10,P,X,ST7 
2000-12-14T04:16:13.980000,796,11,S,X,ST7 
2000-12-14T04:16:06.860000,796,12,P,X,ST8 
2000-12-14T04:16:04.680000,796,13,S,X,ST10
2000-12-14T04:16:02.820000,796,14,P,X,ST11
2000-12-14T04:16:05.300000,796,15,P,X,ST12
2000-12-14T04:16:08.360000,796,16,S,X,ST12
2000-12-14T04:16:10.600000,796,17,P,X,ST13
2000-12-14T04:16:09.590000,796,18,P,X,ST14
2000-12-14T04:16:15.590000,796,19,S,X,ST14
2000-12-14T04:16:10.040000,796,20,P,X,ST15
2000-12-14T04:16:12.350000,796,21,P,X,ST16
2000-12-14T04:16:20.450000,796,22,S,X,ST16
2000-12-14T04:16:21.620000,796,23,S,X,ST17
2000-12-14T04:16:10.930000,796,24,P,X,ST18
2000-12-14T04:16:10.400000,796,25,P,X,ST19
2000-12-14T04:16:17.120000,796,26,S,X,ST19
2000-12-14T04:16:05.700000,796,27,P,X,ST20
2000-12-14T04:16:08.010000,796,28,P,X,ST21
2000-12-14T04:16:13.010000,796,29,S,X,ST21
2000-12-14T04:16:08.540000,796,30,S,X,ST22
2000-12-14T04:16:08.740000,796,31,P,X,ST23
2000-12-14T04:16:11.990000,796,32,P,X,ST24
2000-12-14T04:16:19.780000,796,33,S,X,ST24
2000-12-14T04:16:08.840000,796,34,P,X,ST25
2000-12-14T04:16:14.510000,796,35,S,X,ST25
2000-12-14T04:17:06.400000,797,1,P,X,ST0 
2000-12-14T04:17:10.160000,797,2,S,X,ST0 
2000-12-14T04:17:03.950000,797,3,P,X,ST1 
2000-12-14T04:17:06.070000,797,4,S,X,ST1 
2000-12-14T04:17:11.340000,797,5,P,X,ST2 
2000-12-14T04:17:05.780000,797,6,P,X,ST4 
2000-12-14T04:17:09.200000,797,7,S,X,ST4 
2000-12-14T04:17:08.260000,797,8,P,X,ST5 
2000-12-14T04:17:07.010000,797,9,P,X,ST6 
2000-12-14T04:17:11.310000,797,10,S,X,ST6 
2000-12-14T04:17:08.900000,797,11,S,X,ST8 
2000-12-14T04:17:07.720000,797,12,P,X,ST10
2000-12-14T04:17:12.510000,797,13,S,X,ST10
2000-12-14T04:17:15.930000,797,14,S,X,ST11
2000-12-14T04:17:09.760000,797,15,S,X,ST12
2000-12-14T04:17:04.170000,797,16,P,X,ST13
2000-12-14T04:17:08.740000,797,17,S,X,ST14
2000-12-14T04:17:04.840000,797,18,S,X,ST15
2000-12-14T04:17:05.660000,797,19,P,X,ST16
2000-12-14T04:17:08.980000,797,20,S,X,ST16
2000-12-14T04:17:10.600000,797,21,S,X,ST17
2000-12-14T04:17:06.150000,797,22,S,X,ST18
2000-12-14T04:17:05.510000,797,23,S,X,ST19
2000-12-14T04:17:05.560000,797,24,P,X,ST20
2000-12-14T04:17:03.210000,797,25,P,X,ST21
2000-12-14T04:17:09.180000,797,26,S,X,ST22
2000-12-14T04:17:02.640000,797,27,P,X,ST23
2000-12-14T04:17:03.820000,797,28,S,X,ST23
2000-12-14T04:17:05.300000,797,29,P,X,ST24
2000-12-14T04:17:02.550000,797,30,P,X,ST25
2000-12-14T04:17:03.670000,797,31,S,X,ST25
2000-12-14T04:18:11.340000,798,1,S,X,ST0 
2000-12-14T04:18:02.900000,798,2,P,X,ST1 
2000-12-14T04:18:04.230000,798,3,S,X,ST1 
2000-12-14T04:18:10.140000,798,4,P,X,ST2 
2000-12-14T04:18:16.450000,798,5,S,X,ST2 
2000-12-14T04:18:06.820000,798,6,P,X,ST3 
2000-12-14T04:18:10.980000,798,7,S,X,ST3 
2000-12-14T04:18:07.080000,798,8,P,X,ST4 
2000-12-14T04:18:11.470000,798,9,S,X,ST4 
2000-12-14T04:18:06.040000,798,10,P,X,ST6 
2000-12-14T04:18:09.630000,798,11,S,X,ST6 
2000-12-14T04:18:05.020000,798,12,P,X,ST7 
2000-12-14T04:18:05.270000,798,13,P,X,ST8 
2000-12-14T04:18:08.590000,798,14,S,X,ST8 
2000-12-14T04:18:07.320000,798,15,P,X,ST9 
2000-12-14T04:18:06.870000,798,16,P,X,ST10
2000-12-14T04:18:14.570000,798,17,S,X,ST11
2000-12-14T04:18:05.070000,798,18,P,X,ST12
2000-12-14T04:18:04.400000,798,19,P,X,ST13
2000-12-14T04:18:06.800000,798,20,S,X,ST13
2000-12-14T04:18:04.610000,798,21,P,X,ST14
2000-12-14T04:18:07.180000,798,22,S,X,ST14
2000-12-14T04:18:04.340000,798,23,P,X,ST15
2000-12-14T04:18:06.880000,798,24,P,X,ST16
2000-12-14T04:18:07.650000,798,25,S,X,ST18
2000-12-14T04:18:06.470000,798,26,S,X,ST19
2000-12-14T04:18:02.630000,798,27,P,X,ST21
2000-12-14T04:18:03.760000,798,28,S,X,ST21
2000-12-14T04:18:04.930000,798,29,P,X,ST22
2000-12-14T04:18:02.800000,798,30,P,X,ST23
2000-12-14T04:18:05.770000,798,31,P,X,ST24
2000-12-14T04:18:09.120000,798,32,S,X,ST24
2000-12-14T04:18:03.290000,798,33,P,X,ST25
2000-12-14T04:18:09.180000,798,34,S,X,ST26
2000-12-14T04:19:04.170000,799,1,P,X,ST0 
2000-12-14T04:19:06.400000,799,2,S,X,ST0 
2000-12-14T04:19:09.670000,799,3,S,X,ST1 
2000-12-14T04:19:13.180000,799,4,P,X,ST2 
2000-12-14T04:19:10.050000,799,5,P,X,ST3 
2000-12-14T04:19:16.430000,799,6,S,X,ST3 
2000-12-14T04:19:09.730000,799,7,P,X,ST5 
2000-12-14T04:19:06.620000,799,8,P,X,ST7 
2000-12-14T04:19:08.080000,799,9,P,X,ST8 
2000-12-14T04:19:13.370000,799,10,S,X,ST8 
2000-12-14T04:19:08.400000,799,11,P,X,ST9 
2000-12-14T04:19:13.720000,799,12,S,X,ST9 
2000-12-14T04:19:10.140000,799,13,P,X,ST10
2000-12-14T04:19:16.600000,799,14,S,X,ST10
2000-12-14T04:19:12.070000,799,15,P,X,ST11
2000-12-14T04:19:13.390000,799,16,S,X,ST12
2000-12-14T04:19:03.740000,799,17,S,X,ST13
2000-12-14T04:19:05.710000,799,18,P,X,ST14
2000-12-14T04:19:08.960000,799,19,S,X,ST14
2000-12-14T04:19:03.360000,799,20,P,X,ST15
2000-12-14T04:19:04.620000,799,21,P,X,ST17
2000-12-14T04:19:07.190000,799,22,S,X,ST17
2000-12-14T04:19:03.200000,799,23,S,X,ST18
2000-12-14T04:19:02.260000,799,24,P,X,ST19
2000-12-14T04:19:08.060000,799,25,P,X,ST20
2000-12-14T04:19:05.420000,799,26,P,X,ST21
2000-12-14T04:19:08.480000,799,27,S,X,ST21
2000-12-14T04:19:08.200000,799,28,P,X,ST22
2000-12-14T04:19:04.380000,799,29,P,X,ST23
2000-12-14T04:19:04.470000,799,30,P,X,ST25
2000-12-14T04:19:06.910000,799,31,S,X,ST25
2000-12-14T04:20:13.440000,800,1,P,X,ST0 
2000-12-14T04:20:07.600000,800,2,P,X,ST1 
2000-12-14T04:20:07.090000,800,3,P,X,ST2 
2000-12-14T04:20:03.510000,800,4,P,X,ST3 
2000-12-14T04:20:05.440000,800,5,S,X,ST3 
2000-12-14T04:20:07.350000,800,6,P,X,ST5 
2000-12-14T04:20:17.000000,800,7,S,X,ST6 
2000-12-14T04:20:11.700000,800,8,S,X,ST8 
2000-12-14T04:20:09.950000,800,9,P,X,ST9 
2000-12-14T04:20:16.360000,800,10,S,X,ST9 
2000-12-14T04:20:03.210000,800,11,P,X,ST10
2000-12-14T04:20:02.570000,800,12,P,X,ST11
2000-12-14T04:20:05.420000,800,13,P,X,ST12
2000-12-14T04:20:10.760000,800,14,P,X,ST13
2000-12-14T04:20:09.720000,800,15,P,X,ST14
2000-12-14T04:20:15.800000,800,16,S,X,ST14
2000-12-14T04:20:21.920000,800,17,S,X,ST17
2000-12-14T04:20:11.120000,800,18,P,X,ST18
2000-12-14T04:20:18.450000,800,19,S,X,ST18
2000-12-14T04:20:10.570000,800,20,P,X,ST19
2000-12-14T04:20:09.360000,800,21,S,X,ST20
2000-12-14T04:20:13.320000,800,22,S,X,ST21
2000-12-14T04:20:05.590000,800,23,P,X,ST22
2000-12-14T04:20:14.650000,800,24,S,X,ST23
2000-12-14T04:20:20.100000,800,25,S,X,ST24
