evid,latitude,longitude,depth,time,mag,T_src,X,Y,unc_x,unc_y,unc_z
903,35.91770679001788,-117.69169295593788,4.4598665,2000-12-14T06:03:01.116448,1.0,-0.12630706,173.40242,227.0583,NaN,NaN,NaN
227,35.879112082500896,-117.69567325186514,6.9248405,2000-12-13T18:47:00.664970,1.0,0.32402405,173.12608,222.77037,NaN,NaN,NaN
507,35.93163030835146,-117.6727707570029,4.0847096,2000-12-13T23:27:00.526267,1.0,0.5129027,175.07986,228.63515,NaN,NaN,NaN
517,35.89623260804433,-117.73803268920784,6.3756127,2000-12-13T23:37:01.025042,1.0,-0.049236014,169.26535,224.59833,NaN,NaN,NaN
385,35.878224979702,-117.70853417963187,5.1978717,2000-12-13T21:25:01.019375,1.0,-0.01914373,171.96672,222.65019,NaN,NaN,NaN
745,35.63567982638906,-117.43915927806458,4.571909,2000-12-14T03:25:00.763778,1.0,0.28323781,196.87778,196.23293,NaN,NaN,NaN
779,35.97622722259727,-117.6675433668758,3.5623457,2000-12-14T03:59:00.901293,1.0,0.0849337,175.45427,233.5911,NaN,NaN,NaN
70,35.71533933484465,-117.53610005606882,8.411233,2000-12-13T16:10:00.871675,1.0,0.009721484,187.91435,204.8863,NaN,NaN,NaN
167,36.05550494397874,-117.84982985745214,3.4637578,2000-12-13T17:47:01.243857,1.0,-0.23453842,158.85771,242.08586,NaN,NaN,NaN
317,36.055408930537936,-117.84997659778963,3.652675,2000-12-13T20:17:01.239713,1.0,-0.24378291,158.84468,242.07498,NaN,NaN,NaN
886,35.745371996317175,-117.5354305370982,6.7944136,2000-12-14T05:46:00.709340,1.0,0.3351506,187.90526,208.2189,NaN,NaN,NaN
725,35.919112041223144,-117.72406861060789,4.6315365,2000-12-14T03:05:01.002843,1.0,-0.012039201,170.47754,227.15955,NaN,NaN,NaN
46,35.60410352591049,-117.57918936782566,5.249684,2000-12-13T15:46:01.100465,1.0,-0.17139573,184.26822,192.46892,NaN,NaN,NaN
397,35.599437568777674,-117.43063839434912,5.1150303,2000-12-13T21:37:00.965040,1.0,0.046918385,197.73753,192.22928,NaN,NaN,NaN
689,35.57742225599137,-117.61874540317943,6.3352103,2000-12-14T02:29:01.068664,1.0,-0.1299007,180.74379,189.43858,NaN,NaN,NaN
751,35.6272967876622,-117.42737052440029,4.635002,2000-12-14T03:31:01.076015,1.0,-0.035002224,197.96576,195.32585,NaN,NaN,NaN
980,35.9164213676633,-117.72821015291693,4.485735,2000-12-14T07:20:01.303055,1.0,-0.2902521,170.10945,226.85416,NaN,NaN,NaN
395,35.90163912421222,-117.67418019827252,4.0452566,2000-12-13T21:35:00.955340,1.0,0.070111774,175.01784,225.30592,NaN,NaN,NaN
178,35.662800299897086,-117.48786331343187,3.730904,2000-12-13T17:58:01.106562,1.0,-0.0679801,192.40295,199.14835,NaN,NaN,NaN
694,36.06414028273379,-117.84033812476731,3.3817677,2000-12-14T02:34:00.648271,1.0,0.35322148,159.69571,243.05861,NaN,NaN,NaN
497,35.642630483841266,-117.44688373639897,5.8534913,2000-12-13T23:17:00.963842,1.0,0.10454076,196.16148,196.98904,NaN,NaN,NaN
67,35.64196310000641,-117.45153673962386,4.096785,2000-12-13T16:07:00.873310,1.0,0.19426546,195.74176,196.90608,NaN,NaN,NaN
750,35.88413893599276,-117.68833562203446,7.2844043,2000-12-14T03:30:01.044708,1.0,-0.048018724,173.77779,223.34047,NaN,NaN,NaN
929,35.89739704562622,-117.7169691384806,6.9600673,2000-12-14T06:29:01.013699,1.0,-0.047527768,171.16438,224.76268,NaN,NaN,NaN
41,35.884760077073054,-117.69911675763448,4.2324376,2000-12-13T15:41:00.812884,1.0,0.19706444,172.80305,223.39104,NaN,NaN,NaN
432,35.630321940559035,-117.42869485135736,5.1282663,2000-12-13T22:12:00.788233,1.0,0.2218246,197.83846,195.65884,NaN,NaN,NaN
368,35.60744715862021,-117.58282623746386,6.192136,2000-12-13T21:08:00.880334,1.0,0.033355337,183.93117,192.83325,NaN,NaN,NaN
126,35.592630072603775,-117.42232022263553,4.221778,2000-12-13T17:06:01.113174,1.0,-0.03877675,198.50775,191.49031,NaN,NaN,NaN
875,35.908928281522456,-117.70087927146005,4.6237683,2000-12-14T05:35:00.834811,1.0,0.14154454,172.59216,226.06894,NaN,NaN,NaN
770,36.044412779214426,-117.86959066576607,3.8333523,2000-12-14T03:50:01.153490,1.0,-0.13025136,157.099,240.82477,NaN,NaN,NaN
844,35.90664316428142,-117.69100471220236,4.8392224,2000-12-14T05:04:01.105070,1.0,-0.1317409,173.48836,225.83223,NaN,NaN,NaN
207,35.975106572237074,-117.66567786934453,3.42731,2000-12-13T18:27:01.023706,1.0,-0.025595717,175.62495,233.47,NaN,NaN,NaN
559,35.93198414116416,-117.683233636611,4.311618,2000-12-14T00:19:00.556885,1.0,0.46046203,174.135,228.65646,NaN,NaN,NaN
970,35.663531361579516,-117.51777158988385,8.42568,2000-12-14T07:10:00.626643,1.0,0.2966124,189.69366,199.17345,NaN,NaN,NaN
62,35.628655698565744,-117.43074492864504,3.476572,2000-12-13T16:02:01.022675,1.0,0.10571807,197.65685,195.47005,NaN,NaN,NaN
352,35.88774546881558,-117.68204870052914,3.911847,2000-12-13T20:52:01.190099,1.0,-0.035211623,174.33762,223.75127,NaN,NaN,NaN
415,35.97676713267297,-117.66621478450386,3.4778485,2000-12-13T21:55:00.995802,1.0,-0.015877165,175.5729,233.65327,NaN,NaN,NaN
252,35.8909049412268,-117.73221354581206,6.290144,2000-12-13T19:12:00.848738,1.0,0.107178845,169.8019,224.01703,NaN,NaN,NaN
142,35.64723033678635,-117.46130659931922,3.008359,2000-12-13T17:22:00.929952,1.0,0.12999187,194.84445,197.47165,NaN,NaN,NaN
195,35.68010064177381,-117.51817475663913,8.193812,2000-12-13T18:15:01.108091,1.0,-0.17205535,189.61845,201.01064,NaN,NaN,NaN
305,35.887633087031034,-117.676322442107,4.66352,2000-12-13T20:05:00.939535,1.0,0.0628965,174.85484,223.74861,NaN,NaN,NaN
632,35.695983112139714,-117.51778328684392,9.060917,2000-12-14T01:32:01.134156,1.0,-0.19240066,189.61676,202.77312,NaN,NaN,NaN
345,35.62857344655779,-117.42898901313171,4.0900354,2000-12-13T20:45:00.914929,1.0,0.16845915,197.81607,195.46432,NaN,NaN,NaN
292,35.67992912972541,-117.48564999428336,1.355309,2000-12-13T19:52:01.392116,1.0,-0.27669975,192.56268,201.05252,NaN,NaN,NaN
389,35.89957010747266,-117.69800985100112,4.5195227,2000-12-13T21:29:01.046225,1.0,-0.054892134,172.87123,225.03574,NaN,NaN,NaN
636,35.82327332661582,-117.65054548707643,4.0428247,2000-12-14T01:36:00.837209,1.0,0.35874245,177.32341,216.65398,NaN,NaN,NaN
957,35.923500784192505,-117.71762080526597,4.545594,2000-12-14T06:57:00.782993,1.0,0.21115564,171.05013,227.65718,NaN,NaN,NaN
988,35.649236056561676,-117.45731065961363,2.652588,2000-12-14T07:28:01.118879,1.0,-0.007655956,195.20145,197.70177,NaN,NaN,NaN
990,35.87061649358447,-117.6876240202666,7.9099174,2000-12-14T07:30:01.005269,1.0,-0.009381218,173.87119,221.84169,NaN,NaN,NaN
649,35.74412302797209,-117.55662209580427,4.519387,2000-12-14T01:49:00.783215,1.0,0.31903395,185.9916,208.04152,NaN,NaN,NaN
201,35.65542170117238,-117.48614928005063,3.5032802,2000-12-13T18:21:01.133264,1.0,-0.08114284,192.57562,198.33311,NaN,NaN,NaN
408,35.643808234994204,-117.44984429583646,3.348195,2000-12-13T21:48:01.052324,1.0,0.04402781,195.89056,197.114,NaN,NaN,NaN
175,35.72548778475444,-117.54572165881342,8.040557,2000-12-13T17:55:00.904933,1.0,-0.015398476,187.02045,205.99434,NaN,NaN,NaN
358,35.97560464164367,-117.67657267062442,3.307967,2000-12-13T20:58:01.004976,1.0,0.019648395,174.64133,233.50652,NaN,NaN,NaN
718,35.88521907925567,-117.68490506106544,7.2148914,2000-12-14T02:58:01.507446,1.0,-0.50762314,174.08519,223.46614,NaN,NaN,NaN
628,35.68508790257074,-117.53243814463801,8.497237,2000-12-14T01:28:01.055413,1.0,-0.11393651,188.31589,201.53743,NaN,NaN,NaN
675,35.654371196941725,-117.51937930357747,8.909772,2000-12-14T02:15:00.740612,1.0,0.18640354,189.5695,198.15437,NaN,NaN,NaN
982,35.93162415932652,-117.69669824479017,4.4129896,2000-12-14T07:22:01.037156,1.0,-0.039230216,172.9208,228.5936,NaN,NaN,NaN
767,35.96896695404064,-117.66515777615022,3.317125,2000-12-14T03:47:01.078630,1.0,-0.085538454,175.68527,232.78986,NaN,NaN,NaN
295,35.92107712420292,-117.70715977334406,4.3532763,2000-12-13T19:55:00.807465,1.0,0.22429585,171.99934,227.40594,NaN,NaN,NaN
100,35.64309003569908,-117.44160832457324,3.0398335,2000-12-13T16:40:00.759561,1.0,0.30915797,196.63806,197.05017,NaN,NaN,NaN
436,35.6679150333293,-117.52387392656351,8.59738,2000-12-13T22:16:01.045583,1.0,-0.117227174,189.13101,199.64838,NaN,NaN,NaN
83,35.66430393660183,-117.47925109526345,3.1882212,2000-12-13T16:23:00.677978,1.0,0.37098125,193.17903,199.3314,NaN,NaN,NaN
859,36.06117222188644,-117.85516363449418,3.4459634,2000-12-14T05:19:01.130785,1.0,-0.12177588,158.36595,242.7062,NaN,NaN,NaN
784,35.905856263802086,-117.69189661634195,4.647133,2000-12-14T04:04:01.031062,1.0,-0.041150104,173.40955,225.74342,NaN,NaN,NaN
931,36.04225759401286,-117.86676824924892,3.5169954,2000-12-14T06:31:01.022755,1.0,0.032266878,157.35756,240.59006,NaN,NaN,NaN
281,35.65477554371669,-117.47121579362602,4.861817,2000-12-13T19:41:01.355829,1.0,-0.19356586,193.9292,198.28972,NaN,NaN,NaN
887,35.9374597788525,-117.69734537152026,4.367579,2000-12-14T05:47:01.532211,1.0,-0.5375793,172.84988,229.23982,NaN,NaN,NaN
399,35.94511343564736,-117.69430337237833,4.1834393,2000-12-13T21:39:00.828029,1.0,0.21111435,173.1079,230.09398,NaN,NaN,NaN
981,35.64052588405294,-117.45317764896808,3.8216336,2000-12-14T07:21:01.109784,1.0,-0.049685426,195.59663,196.74352,NaN,NaN,NaN
819,35.68741177505981,-117.52700930412028,7.5556216,2000-12-14T04:39:00.370371,1.0,0.5908694,188.80182,201.80524,NaN,NaN,NaN
132,35.89096745099785,-117.73135687164273,6.1274757,2000-12-13T17:12:01.270169,1.0,-0.29348803,169.8791,224.02539,NaN,NaN,NaN
230,35.919169377745305,-117.71130668160114,5.4679646,2000-12-13T18:50:00.891981,1.0,0.07770932,171.62917,227.18733,NaN,NaN,NaN
150,35.89970941382899,-117.68566223522325,4.484346,2000-12-13T17:30:01.098778,1.0,-0.09180969,173.98555,225.0722,NaN,NaN,NaN
605,35.71881259787641,-117.5408944067684,6.1134505,2000-12-14T01:05:01.216213,1.0,-0.15096657,187.47256,205.26276,NaN,NaN,NaN
685,35.62161493463437,-117.45152197364163,5.701548,2000-12-14T02:25:00.832062,1.0,0.20378311,195.79211,194.64902,NaN,NaN,NaN
60,35.86977498203501,-117.70148784196257,4.747351,2000-12-13T16:00:01.067555,1.0,-0.07684515,172.62105,221.72478,NaN,NaN,NaN
546,35.67995462274339,-117.47566609319003,6.14727,2000-12-14T00:06:01.051190,1.0,-0.09704809,193.46626,201.07423,NaN,NaN,NaN
582,35.90842048660976,-117.69736487388424,5.0518794,2000-12-14T00:42:01.303436,1.0,-0.33641294,172.91046,226.01857,NaN,NaN,NaN
686,35.629279213699526,-117.43294156948521,4.707893,2000-12-14T02:26:01.076712,1.0,-0.048233647,197.45639,195.53496,NaN,NaN,NaN
809,35.62610236983794,-117.42798591734326,4.842022,2000-12-14T04:29:01.169287,1.0,-0.15020019,197.91293,195.19217,NaN,NaN,NaN
279,35.954641490732605,-117.70391495473375,4.7165074,2000-12-13T19:39:00.968451,1.0,0.0296959,172.22035,231.1346,NaN,NaN,NaN
677,35.67932923160683,-117.54445252872402,7.9759865,2000-12-14T02:17:01.114312,1.0,-0.16805556,187.2418,200.87654,NaN,NaN,NaN
991,35.75290813617909,-117.57444833889687,7.0349755,2000-12-14T07:31:00.664948,1.0,0.30824313,184.35938,208.98364,NaN,NaN,NaN
434,36.04269172948423,-117.86754888506358,3.5672846,2000-12-13T22:14:00.997013,1.0,0.045553572,157.28636,240.63701,NaN,NaN,NaN
524,35.58725439065795,-117.41904747691318,5.030847,2000-12-13T23:44:00.936126,1.0,0.09130883,198.81741,190.90039,NaN,NaN,NaN
391,35.59652315607528,-117.42334580551992,4.6858225,2000-12-13T21:31:01.109153,1.0,-0.06986708,198.40533,191.92015,NaN,NaN,NaN
155,35.927655687534575,-117.7221323009082,6.7651153,2000-12-13T17:35:00.671332,1.0,0.19716649,170.63419,228.1105,NaN,NaN,NaN
25,35.886863946147976,-117.68335698419946,7.234569,2000-12-13T15:25:00.977540,1.0,0.023854226,174.2214,223.65125,NaN,NaN,NaN
98,35.88490699947893,-117.6881974636539,7.1705284,2000-12-13T16:38:01.254791,1.0,-0.26814082,173.7886,223.4259,NaN,NaN,NaN
548,35.885392170276106,-117.68803664944062,7.166002,2000-12-14T00:08:01.073961,1.0,-0.08310179,173.80208,223.48,NaN,NaN,NaN
419,35.656699000651294,-117.54114709987516,8.821208,2000-12-13T21:59:00.868340,1.0,0.0635564,187.59328,198.37236,NaN,NaN,NaN
566,35.647588233938954,-117.4501915566909,3.6676974,2000-12-14T00:26:01.050060,1.0,0.03414543,195.85,197.53262,NaN,NaN,NaN
600,35.884871041850005,-117.69004689061136,7.337034,2000-12-14T01:00:00.930052,1.0,0.06499581,173.6217,223.41876,NaN,NaN,NaN
606,35.57839184423292,-117.3421282686446,4.0528026,2000-12-14T01:06:01.304833,1.0,-0.38646397,205.80948,190.06975,NaN,NaN,NaN
629,35.681985569137815,-117.52403396674157,8.161719,2000-12-14T01:29:01.249355,1.0,-0.31173077,189.08374,201.20885,NaN,NaN,NaN
94,35.64560737681904,-117.44800739901983,2.7887316,2000-12-13T16:34:00.936503,1.0,0.16426738,196.05255,197.3171,NaN,NaN,NaN
529,35.88277974770817,-117.69256517561239,4.0239697,2000-12-13T23:49:00.837144,1.0,0.28390223,173.39883,223.1825,NaN,NaN,NaN
162,35.66485059064066,-117.48640405550546,4.2241907,2000-12-13T17:42:00.848709,1.0,0.13888471,192.5302,199.37852,NaN,NaN,NaN
284,35.58799226259973,-117.42082642962134,5.2389817,2000-12-13T19:44:01.022640,1.0,-0.0050084535,198.65442,190.97878,NaN,NaN,NaN
602,35.948243477864445,-117.68706476570873,4.142961,2000-12-14T01:02:01.137502,1.0,-0.11341808,173.7542,230.4535,NaN,NaN,NaN
617,35.94955927666626,-117.70042576472774,4.8469887,2000-12-14T01:17:01.006816,1.0,-0.03949006,172.546,230.57675,NaN,NaN,NaN
676,36.05591488560047,-117.84987063626858,3.5702767,2000-12-14T02:16:00.968382,1.0,0.035424594,158.85323,242.13127,NaN,NaN,NaN
308,35.91447393817625,-117.68340246107921,4.5089645,2000-12-13T20:08:00.872493,1.0,0.12630378,174.15762,226.71384,NaN,NaN,NaN
429,35.91310521653459,-117.69527459276287,4.207938,2000-12-13T22:09:00.983818,1.0,0.019566113,173.08907,226.54178,NaN,NaN,NaN
542,35.93313069385207,-117.70212667624568,4.5884714,2000-12-14T00:02:00.936643,1.0,0.047383245,172.42775,228.75151,NaN,NaN,NaN
688,35.58875708902919,-117.42604680843633,4.855691,2000-12-14T02:28:01.320776,1.0,-0.27535224,198.17953,191.05347,NaN,NaN,NaN
762,35.92908369490693,-117.6943506028312,4.531312,2000-12-14T03:42:00.927615,1.0,0.054371502,173.1381,228.31578,NaN,NaN,NaN
206,35.892533696341346,-117.67585753749584,4.2102594,2000-12-13T18:26:01.189765,1.0,-0.14312409,174.88618,224.29301,NaN,NaN,NaN
766,35.94288744973719,-117.69502042876992,4.217577,2000-12-14T03:46:00.999407,1.0,0.016666992,173.04799,229.84584,NaN,NaN,NaN
768,35.66161968373113,-117.52874226077394,7.490685,2000-12-14T03:48:00.735830,1.0,0.20470674,188.70494,198.94106,NaN,NaN,NaN
774,35.92374562638435,-117.69140854718327,4.355015,2000-12-14T03:54:00.902592,1.0,0.099354096,173.41508,227.72865,NaN,NaN,NaN
882,35.70626387981967,-117.54251671951383,8.649678,2000-12-14T05:42:00.908728,1.0,-0.028124183,187.3548,203.86781,NaN,NaN,NaN
893,35.75821307694555,-117.57344165425555,7.281585,2000-12-14T05:53:00.755808,1.0,0.21693227,184.43832,209.57391,NaN,NaN,NaN
912,35.61040286061934,-117.40823605717983,5.676193,2000-12-14T06:12:00.807318,1.0,0.08233355,199.7402,193.4892,NaN,NaN,NaN
311,35.60132112436424,-117.59480481439647,4.0715356,2000-12-13T20:11:01.034882,1.0,-0.045600154,182.85976,192.1322,NaN,NaN,NaN
833,35.931384926935735,-117.70283775213679,4.5044293,2000-12-14T04:53:01.129248,1.0,-0.1464971,172.36732,228.55666,NaN,NaN,NaN
917,35.897922436125945,-117.7004396084591,5.2167816,2000-12-14T06:17:00.739077,1.0,0.20734894,172.65543,224.84885,NaN,NaN,NaN
985,35.67127808766635,-117.48131326618807,5.973358,2000-12-14T07:25:01.217854,1.0,-0.25520626,192.97577,200.1011,NaN,NaN,NaN
122,35.668890739535684,-117.48070120352486,4.753387,2000-12-13T17:02:01.270720,1.0,-0.2839436,193.03685,199.83745,NaN,NaN,NaN
466,35.89732442744085,-117.70817896043125,6.7214956,2000-12-13T22:46:00.994534,1.0,-0.011303097,171.95805,224.76942,NaN,NaN,NaN
40,35.913648526158,-117.7069478722818,4.5376153,2000-12-13T15:40:01.168139,1.0,-0.17332363,172.03433,226.58228,NaN,NaN,NaN
15,35.70643812527005,-117.5076442696048,7.2624073,2000-12-13T15:15:00.864092,1.0,0.09632015,190.5097,203.95172,NaN,NaN,NaN
93,35.93899465382666,-117.69764234271476,4.4313216,2000-12-13T16:33:00.987894,1.0,0.022020396,172.8198,229.40958,NaN,NaN,NaN
738,35.88915760931713,-117.68185938464329,3.7950413,2000-12-14T03:18:01.157875,1.0,0.01225051,174.35165,223.90823,NaN,NaN,NaN
324,35.66806421453243,-117.47405339400281,4.566016,2000-12-13T20:24:00.881107,1.0,0.11733366,193.6406,199.75836,NaN,NaN,NaN
806,35.70241842333041,-117.51074035499778,5.4154935,2000-12-14T04:26:01.264060,1.0,-0.25055742,190.239,203.50006,NaN,NaN,NaN
808,35.97000679159554,-117.66313519862608,3.4827473,2000-12-14T04:28:00.965426,1.0,0.0367959,175.86542,232.90869,NaN,NaN,NaN
294,35.899554251738046,-117.70059949901677,6.054838,2000-12-13T19:54:00.882224,1.0,0.09967587,172.6375,225.02959,NaN,NaN,NaN
665,35.92932754512758,-117.69426717639915,4.5103865,2000-12-14T02:05:01.077950,1.0,-0.08707436,173.14511,228.34297,NaN,NaN,NaN
967,35.939295215898404,-117.69600590672363,4.5278773,2000-12-14T07:07:00.884975,1.0,0.10161378,172.9668,229.4457,NaN,NaN,NaN
926,35.89096862892746,-117.66664648669816,7.569621,2000-12-14T06:26:00.587365,1.0,0.4100871,175.72115,224.13525,NaN,NaN,NaN
664,35.90039905093266,-117.68178256861609,4.268805,2000-12-14T02:04:01.084378,1.0,-0.069810264,174.33427,225.15533,NaN,NaN,NaN
185,35.92886877527448,-117.68078368809837,4.066418,2000-12-13T18:05:01.269903,1.0,-0.2134592,174.36281,228.31508,NaN,NaN,NaN
454,35.913566056387666,-117.68550150602877,4.417368,2000-12-13T22:34:00.836465,1.0,0.15652479,173.97014,226.60954,NaN,NaN,NaN
643,35.91432725824204,-117.7290647414966,4.1633215,2000-12-14T01:43:00.847011,1.0,0.20853785,170.03674,226.62044,NaN,NaN,NaN
568,35.68369158675655,-117.512250739006,7.3289347,2000-12-14T00:28:00.747743,1.0,0.19743349,190.14622,201.41998,NaN,NaN,NaN
671,35.87007585234643,-117.68023014021355,7.7444024,2000-12-14T02:11:00.892998,1.0,0.088476785,174.54004,221.79436,NaN,NaN,NaN
298,35.68771750756688,-117.52618103010161,7.6537547,2000-12-13T19:58:01.494934,1.0,-0.53537244,188.87607,201.84068,NaN,NaN,NaN
474,35.8933802388031,-117.70951802350952,5.949832,2000-12-13T22:54:00.943302,1.0,0.02959663,171.84558,224.32965,NaN,NaN,NaN
782,35.90323917084176,-117.70724093856688,7.546717,2000-12-14T04:02:00.853400,1.0,0.17659356,172.0301,225.42711,NaN,NaN,NaN
907,35.6058074284133,-117.39232031076153,7.2336493,2000-12-14T06:07:00.892149,1.0,0.03574324,201.1933,193.01071,NaN,NaN,NaN
965,35.669427162578025,-117.51913293601062,8.883859,2000-12-14T07:05:01.009387,1.0,-0.08261865,189.55666,199.8249,NaN,NaN,NaN
376,35.666771344366,-117.47732432308511,2.738285,2000-12-13T21:16:00.733331,1.0,0.3429925,193.34758,199.60875,NaN,NaN,NaN
322,35.59674010174777,-117.59565541984037,4.777991,2000-12-13T20:22:01.071622,1.0,-0.11456376,182.79298,191.62253,NaN,NaN,NaN
394,35.621523843087836,-117.45269019133809,6.522315,2000-12-13T21:34:01.006401,1.0,0.021241765,195.68652,194.63667,NaN,NaN,NaN
475,35.677343038487216,-117.48926205086221,1.6550931,2000-12-13T22:55:00.718198,1.0,0.40147558,192.24188,200.75885,NaN,NaN,NaN
449,35.5739248824031,-117.33863248143997,3.3612747,2000-12-13T22:29:00.928960,1.0,0.034256864,206.13757,189.58131,NaN,NaN,NaN
587,35.916097981587086,-117.71514164821745,5.4632053,2000-12-14T00:47:01.003012,1.0,-0.042370465,171.2896,226.84018,NaN,NaN,NaN
710,35.667522255342114,-117.47093748113717,4.58876,2000-12-14T02:50:01.131421,1.0,-0.13881889,193.92395,199.70416,NaN,NaN,NaN
136,35.57229271093655,-117.59697179371385,6.154994,2000-12-13T17:16:01.056612,1.0,-0.0992101,182.72859,188.90834,NaN,NaN,NaN
842,36.05596924952014,-117.85250496960947,3.5530655,2000-12-14T05:02:01.109042,1.0,-0.110488646,158.61577,242.1332,NaN,NaN,NaN
856,35.75159451174791,-117.57593874866686,6.263887,2000-12-14T05:16:01.070307,1.0,-0.07458823,184.22758,208.83524,NaN,NaN,NaN
720,35.59994945024131,-117.43255446266798,5.4328,2000-12-14T03:00:00.664420,1.0,0.3354407,197.5627,192.28235,NaN,NaN,NaN
662,35.58998419538042,-117.36338368848538,4.733943,2000-12-14T02:02:00.960599,1.0,0.08132924,203.8543,191.31296,NaN,NaN,NaN
111,35.92673471714551,-117.70813460633866,4.670785,2000-12-13T16:51:01.068063,1.0,-0.08267581,171.89929,228.03188,NaN,NaN,NaN
47,35.86950481102895,-117.68403590094205,7.736792,2000-12-13T15:47:01.153169,1.0,-0.167183,174.1976,221.7245,NaN,NaN,NaN
648,35.59414522909761,-117.42509527933623,5.3647747,2000-12-14T01:48:01.102866,1.0,-0.096312985,198.25262,191.65298,NaN,NaN,NaN
905,35.908105505895556,-117.69578478971206,4.8189273,2000-12-14T06:05:01.194957,1.0,-0.228946,173.05376,225.98631,NaN,NaN,NaN
921,36.0303844156017,-117.86073633014762,3.1711216,2000-12-14T06:21:01.052752,1.0,0.08984033,157.92448,239.28233,NaN,NaN,NaN
625,35.91474973246831,-117.71984587840788,5.606142,2000-12-14T01:25:01.172634,1.0,-0.2126681,170.86789,226.68272,NaN,NaN,NaN
880,35.57852792408359,-117.6227213046119,6.063989,2000-12-14T05:40:00.777503,1.0,0.17647542,180.38101,189.5542,NaN,NaN,NaN
218,35.92498139157112,-117.70299506797363,4.4196515,2000-12-13T18:38:00.663099,1.0,0.33686927,172.36684,227.84607,NaN,NaN,NaN
973,35.9139572739155,-117.68993923980756,4.7473693,2000-12-14T07:13:01.106330,1.0,-0.124581106,173.56877,226.64537,NaN,NaN,NaN
534,35.7063595230372,-117.50155398991801,5.1767178,2000-12-13T23:54:01.065014,1.0,-0.035717916,191.06094,203.95439,NaN,NaN,NaN
979,35.59596967619651,-117.59028768342752,4.758077,2000-12-14T07:19:01.243807,1.0,-0.2874065,183.28107,191.54669,NaN,NaN,NaN
71,35.71746920628593,-117.52363898786489,5.812208,2000-12-13T16:11:01.222596,1.0,-0.15014064,189.03676,205.14558,NaN,NaN,NaN
331,35.66462248857215,-117.47907956047571,1.638674,2000-12-13T20:31:00.909119,1.0,0.19478251,193.1938,199.36707,NaN,NaN,NaN
327,35.75773630472437,-117.57337469511427,6.651354,2000-12-13T20:27:01.237743,1.0,-0.24769652,184.44547,209.52115,NaN,NaN,NaN
280,35.881898566120384,-117.68123759955996,4.825483,2000-12-13T19:40:01.118332,1.0,-0.12250823,174.4235,223.10408,NaN,NaN,NaN
413,35.630628227762,-117.45725020824187,3.9033384,2000-12-13T21:53:00.895636,1.0,0.16848744,195.25163,195.63783,NaN,NaN,NaN
410,35.63267839723259,-117.42801954522595,4.838366,2000-12-13T21:50:00.765594,1.0,0.25868154,197.89388,195.92154,NaN,NaN,NaN
39,35.75223860403066,-117.5751303423154,6.356597,2000-12-13T15:39:01.120835,1.0,-0.1297581,184.29922,208.90814,NaN,NaN,NaN
329,35.909939433508335,-117.71959730765252,5.9807196,2000-12-13T20:29:00.985033,1.0,-0.015492398,170.90053,226.14955,NaN,NaN,NaN
570,35.92379904176773,-117.71286656442993,4.05793,2000-12-14T00:30:01.065436,1.0,-0.01644526,171.47853,227.69826,NaN,NaN,NaN
703,35.59067527299377,-117.42259211925125,5.05865,2000-12-14T02:43:01.250832,1.0,-0.23087063,198.48788,191.27295,NaN,NaN,NaN
868,35.6821771292837,-117.48274016656246,6.173531,2000-12-14T05:28:00.760404,1.0,0.19048184,192.82071,201.30737,NaN,NaN,NaN
