network,station,dt,evid1,evid2,phase,cc
X,ST17,-0.1558704600599939,66,322,P,1.0
X,ST17,-0.24337386492178814,66,368,P,1.0
X,ST17,-0.19312694249492193,66,576,P,1.0
X,ST17,-0.48720553810495015,413,501,P,1.0
X,ST17,-0.016880508673303565,413,581,P,1.0
X,ST17,0.04330617785031035,839,832,P,1.0
X,ST17,-0.18986985121317698,839,149,P,1.0
X,ST17,-0.1100525100216964,668,203,P,1.0
X,ST17,0.13409912254929604,874,387,P,1.0
X,ST17,-0.04778363131539508,874,488,P,1.0
X,ST17,0.2789187747883828,874,91,P,1.0
X,ST17,0.03423628039189283,874,519,P,1.0
X,ST17,-0.038956320990957756,874,405,P,1.0
X,ST17,-0.3072147343391867,6,198,P,1.0
X,ST17,0.4293040059137963,6,768,P,1.0
X,ST17,-0.4161587170167827,264,385,P,1.0
X,ST17,-0.07846867616605661,488,578,P,1.0
X,ST17,0.17368301930823823,488,387,P,1.0
X,ST17,0.33103285030563195,488,91,P,1.0
X,ST17,-0.4266889098261262,102,682,P,1.0
X,ST17,-0.48696512127108865,297,73,P,1.0
X,ST17,-0.25468868082378754,297,308,P,1.0
X,ST17,-0.14927932901647428,459,678,P,1.0
X,ST17,-0.08439942525839916,459,19,P,1.0
X,ST17,-0.18871856936757814,564,394,P,1.0
X,ST17,0.018438386069241294,286,589,P,1.0
X,ST17,-0.2849429552856979,893,964,P,1.0
X,ST17,-0.2764453970273239,893,303,P,1.0
X,ST17,0.5191731509930827,696,936,P,1.0
X,ST17,-0.3905390250961581,338,571,P,1.0
X,ST17,0.40521424960514907,313,420,P,1.0
X,ST17,-0.0813354403105572,19,678,P,1.0
X,ST17,-0.07804331643438717,321,833,P,1.0
X,ST17,-0.05804225191410679,321,498,P,1.0
X,ST17,0.16735296071769182,117,992,P,1.0
X,ST17,0.3913079987791127,193,227,P,1.0
X,ST17,-0.07167408026163896,193,565,P,1.0
X,ST17,0.13787186373674165,748,396,P,1.0
X,ST17,-0.24452441034014702,156,382,P,1.0
X,ST17,0.2048554997449966,156,170,P,1.0
X,ST17,0.10200737634000943,156,448,P,1.0
X,ST17,-0.05743791181025053,576,368,P,1.0
X,ST17,-0.19041060620901915,621,367,P,1.0
X,ST17,-0.39733230870901765,621,883,P,1.0
X,ST17,-0.39703493935754425,385,669,P,1.0
X,ST17,0.3090720755637358,405,91,P,1.0
X,ST17,0.06183251073063854,405,519,P,1.0
X,ST17,-0.45422450270001985,67,501,P,1.0
X,ST17,-0.47383763391368433,67,306,P,1.0
X,ST17,-0.010251633492340206,67,581,P,1.0
X,ST17,-0.21988404059321065,308,73,P,1.0
X,ST17,0.1501612064767208,308,927,P,1.0
X,ST17,-0.5484632255823582,720,648,P,1.0
X,ST17,-0.4108701119671578,720,283,P,1.0
X,ST17,-0.11391794431175864,441,619,P,1.0
X,ST17,-0.3401794099688628,441,132,P,1.0
X,ST17,0.059887165892980106,655,448,P,1.0
X,ST17,0.033391725770818136,498,318,P,1.0
X,ST17,-0.534435159215206,841,669,P,1.0
X,ST17,-0.2053347517389093,78,625,P,1.0
X,ST17,-0.05154418388361895,78,587,P,1.0
X,ST17,0.20771416551326471,279,651,P,1.0
X,ST17,0.05008039102537794,17,777,P,1.0
X,ST17,0.5565839960158149,146,925,P,1.0
X,ST17,0.16400098514967643,625,587,P,1.0
X,ST17,-0.18826700453450013,218,858,P,1.0
X,ST17,-0.054641162827075214,218,276,P,1.0
X,ST17,0.0554302004783741,218,739,P,1.0
X,ST17,-0.3838786024527259,218,833,P,1.0
X,ST17,-0.4540021226631457,739,833,P,1.0
X,ST17,-0.16464820023244706,130,7,P,1.0
X,ST17,-0.35303543123513814,448,382,P,1.0
X,ST17,0.09347902792131142,935,384,P,1.0
X,ST17,0.0028777863146547938,501,306,P,1.0
X,ST17,0.49571859143590746,501,581,P,1.0
X,ST17,0.28371619630708994,968,113,P,1.0
X,ST17,-0.42933844333215687,170,382,P,1.0
X,ST17,-0.293131335635519,170,689,P,1.0
X,ST17,-0.27459894993943745,170,119,P,1.0
X,ST17,0.4397329009337289,950,529,P,1.0
X,ST17,0.4799424266013117,306,581,P,1.0
X,ST17,0.41251853759385754,71,113,P,1.0
X,ST17,0.011463525821280759,634,755,P,1.0
X,ST17,-0.39593427903739464,927,73,P,1.0
X,ST17,-0.10262439507656129,927,802,P,1.0
X,ST17,-0.23540560422671647,154,514,P,1.0
X,ST17,-0.37497451023633327,154,493,P,1.0
X,ST17,-0.01712496956074313,119,689,P,1.0
X,ST17,-0.2490910266318974,91,519,P,1.0
X,ST17,0.08867592518823357,906,227,P,1.0
X,ST17,-0.376838475675787,906,565,P,1.0
X,ST17,0.24286567037801285,322,312,P,1.0
X,ST17,0.28446442457177323,923,362,P,1.0
X,ST17,0.1665700054146127,917,656,P,1.0
X,ST17,-0.03175342691853753,562,514,P,1.0
X,ST17,-0.16225596137460116,562,493,P,1.0
X,ST17,0.14297560565812886,514,858,P,1.0
X,ST17,-0.14751126064127512,514,493,P,1.0
X,ST17,0.2862912212602287,514,276,P,1.0
X,ST17,-0.2873094849797796,858,493,P,1.0
X,ST17,0.1454553489255422,858,276,P,1.0
X,ST17,0.7320323465987001,167,362,P,1.0
X,ST17,0.44631682420910535,565,227,P,1.0
X,ST17,0.1812833508340534,802,762,P,1.0
X,ST17,-0.11177170778326406,283,648,P,1.0
X,ST17,-0.2811469669896271,227,116,P,1.0
X,ST17,0.40117151564199793,493,276,P,1.0
X,ST24,-0.03233348815132827,181,776,S,1.0
X,ST24,-0.3625145104633727,386,321,S,1.0
X,ST24,-0.4354096903851156,386,498,S,1.0
X,ST24,-0.5902450911021525,386,665,S,1.0
X,ST24,0.1440633337834296,386,399,S,1.0
X,ST24,-0.13912304564391326,386,967,S,1.0
X,ST24,-0.173301201763608,386,754,S,1.0
X,ST24,0.0032249572754783837,386,53,S,1.0
X,ST24,-0.13814870708270602,386,359,S,1.0
X,ST24,-0.1950252237607047,386,93,S,1.0
X,ST24,-0.12214677506047672,386,187,S,1.0
X,ST24,-0.48762976188674273,916,909,S,1.0
X,ST24,-0.27939483925078235,930,328,S,1.0
X,ST24,-0.16553031936919027,930,856,S,1.0
X,ST24,-0.17099118774622946,413,380,S,1.0
X,ST24,0.1949838725179662,413,581,S,1.0
X,ST24,-0.4165581613625011,413,501,S,1.0
X,ST24,0.015768228081499625,872,556,S,1.0
X,ST24,0.20811785657771778,872,575,S,1.0
X,ST24,0.2764771362670798,174,583,S,1.0
X,ST24,-0.08036098901168941,174,480,S,1.0
X,ST24,-0.4152750171919894,404,979,S,1.0
X,ST24,-0.4278397597823248,404,615,S,1.0
X,ST24,0.18694967487110598,645,986,S,1.0
X,ST24,0.7444897558195656,645,507,S,1.0
X,ST24,0.40961679132297857,645,774,S,1.0
X,ST24,0.11402266697356978,328,856,S,1.0
X,ST24,-0.576427024720578,399,498,S,1.0
X,ST24,-0.7380419509986095,399,665,S,1.0
X,ST24,-0.301781801438474,399,967,S,1.0
X,ST24,-0.33390647105909543,399,754,S,1.0
X,ST24,-0.1507240937498576,399,53,S,1.0
X,ST24,-0.2696449112180129,399,359,S,1.0
X,ST24,-0.3456877698400863,399,93,S,1.0
X,ST24,-0.26727834330545125,399,187,S,1.0
X,ST24,-0.15906442499903833,286,589,S,1.0
X,ST24,0.35614197808558123,745,581,S,1.0
X,ST24,-0.2742030136015419,745,501,S,1.0
X,ST24,-0.3748360422029651,745,306,S,1.0
X,ST24,0.3523037156777856,153,20,S,1.0
X,ST24,0.0823903335687038,153,280,S,1.0
X,ST24,-0.27672090681825945,247,443,S,1.0
X,ST24,-0.4352216652592804,247,826,S,1.0
X,ST24,0.6610032618816067,424,346,S,1.0
X,ST24,0.6653585539582026,424,656,S,1.0
X,ST24,0.07262592388670154,498,321,S,1.0
X,ST24,-0.16393170991118247,498,152,S,1.0
X,ST24,0.290311000696916,498,967,S,1.0
X,ST24,0.2551227336780703,498,754,S,1.0
X,ST24,0.2766176673000606,498,359,S,1.0
X,ST24,0.06886756747880138,498,318,S,1.0
X,ST24,-0.769851673300188,545,825,S,1.0
X,ST24,-0.23792832093508454,545,963,S,1.0
X,ST24,0.42599493760443113,909,836,S,1.0
X,ST24,0.988655014160397,909,868,S,1.0
X,ST24,0.21686043489392032,510,326,S,1.0
X,ST24,0.47566103323836856,773,11,S,1.0
X,ST24,-0.19509050650186455,401,750,S,1.0
X,ST24,0.24436291757741524,401,227,S,1.0
X,ST24,-0.3925724592319881,401,98,S,1.0
X,ST24,-0.15094753746053458,401,25,S,1.0
X,ST24,-0.04166630349060365,401,116,S,1.0
X,ST24,-0.1289541433123535,401,573,S,1.0
X,ST24,-0.4590076370124725,401,127,S,1.0
X,ST24,-0.22377441650054036,401,637,S,1.0
X,ST24,-0.10934221278148765,157,391,S,1.0
X,ST24,-0.1081658016180853,157,703,S,1.0
X,ST24,-0.14175236692785848,157,423,S,1.0
X,ST24,0.28844395637080206,157,110,S,1.0
X,ST24,0.31320763202595175,496,866,S,1.0
X,ST24,-0.014802392688180867,496,630,S,1.0
X,ST24,0.02267036285187588,496,466,S,1.0
X,ST24,-0.3477060364164953,475,846,S,1.0
X,ST24,-0.5222315265132205,475,430,S,1.0
X,ST24,-0.002174857581020594,115,524,S,1.0
X,ST24,0.12587570529082487,115,110,S,1.0
X,ST24,-0.38934578406692344,379,535,S,1.0
X,ST24,0.1134388805935144,379,921,S,1.0
X,ST24,0.05996095410743712,245,465,S,1.0
X,ST24,-0.2703675746755266,245,406,S,1.0
X,ST24,0.10987783745076442,280,469,S,1.0
X,ST24,0.2682916223776287,280,305,S,1.0
X,ST24,0.2795738570105032,280,20,S,1.0
X,ST24,-0.40794084987570695,971,485,S,1.0
X,ST24,0.44567429730607566,193,227,S,1.0
X,ST24,-0.08235517119574699,193,565,S,1.0
X,ST24,-0.29184956916667965,193,990,S,1.0
X,ST24,-0.1730362210162867,34,211,S,1.0
X,ST24,0.35291111179523726,565,552,S,1.0
X,ST24,0.5360272055796005,565,227,S,1.0
X,ST24,0.16132621652284682,528,505,S,1.0
X,ST24,0.3164073294760526,528,656,S,1.0
X,ST24,-0.05741111056276537,528,844,S,1.0
X,ST24,-0.4597796589924975,296,414,S,1.0
X,ST24,-0.41199235132016265,296,54,S,1.0
X,ST24,0.18205417832405732,268,141,S,1.0
X,ST24,-0.1031955586780417,334,503,S,1.0
X,ST24,-0.07632443586668593,929,630,S,1.0
X,ST24,-0.6191227945584978,581,275,S,1.0
X,ST24,-0.6159029901065748,581,501,S,1.0
X,ST24,-0.7123188506380908,581,306,S,1.0
X,ST24,-0.6887677398102771,581,670,S,1.0
X,ST24,-0.37031827171908677,49,228,S,1.0
X,ST24,-0.01242441993156545,49,146,S,1.0
X,ST24,0.5858021320771616,669,841,S,1.0
X,ST24,0.34951637161618176,669,385,S,1.0
X,ST24,0.39171523755240817,669,89,S,1.0
X,ST24,-0.3330242029296719,529,352,S,1.0
X,ST24,-0.5475102661837582,529,950,S,1.0
X,ST24,-0.3164696791987603,957,146,S,1.0
X,ST24,-0.5214395196460055,957,335,S,1.0
X,ST24,-0.14341503756106566,957,756,S,1.0
X,ST24,-0.13658388078711942,957,730,S,1.0
X,ST24,-0.3450873934056435,957,514,S,1.0
X,ST24,-0.041924292781468885,957,276,S,1.0
X,ST24,-0.637541272303245,957,993,S,1.0
X,ST24,-0.0027237544022911575,589,843,S,1.0
X,ST24,0.10768774811556484,306,275,S,1.0
X,ST24,0.07303733725224079,306,501,S,1.0
X,ST24,0.028910786701948084,306,670,S,1.0
X,ST24,0.26261005719661135,203,79,S,1.0
X,ST24,-0.23797958318743967,203,192,S,1.0
X,ST24,-0.10856960786355753,203,151,S,1.0
X,ST24,-0.006165003305483346,203,855,S,1.0
X,ST24,0.28334886669291875,203,668,S,1.0
X,ST24,0.3535558909523352,203,223,S,1.0
X,ST24,0.005797584192086581,275,501,S,1.0
X,ST24,-0.0524788343914957,275,670,S,1.0
X,ST24,0.06796570148737249,156,233,S,1.0
X,ST24,0.180837756533551,156,170,S,1.0
X,ST24,-0.061622981721023644,156,489,S,1.0
X,ST24,-0.24238814845321893,156,382,S,1.0
X,ST24,-0.4009628356304167,429,389,S,1.0
X,ST24,-0.2436645418543964,429,505,S,1.0
X,ST24,-0.4729637239187726,429,844,S,1.0
X,ST24,-0.21284822407567633,429,621,S,1.0
X,ST24,-0.3194356143225755,429,223,S,1.0
X,ST24,-0.09204149664951382,429,850,S,1.0
X,ST24,-0.016109833332353045,429,746,S,1.0
X,ST24,-0.2524023955696923,13,519,S,1.0
X,ST24,-0.4092242281142794,13,447,S,1.0
X,ST24,0.3482653216346869,447,91,S,1.0
X,ST24,0.1402343353908613,447,519,S,1.0
X,ST24,0.004648526094397533,447,731,S,1.0
X,ST24,-0.48405660810392165,639,625,S,1.0
X,ST24,-0.3494364804509723,639,78,S,1.0
X,ST24,-0.35435385764352106,639,962,S,1.0
X,ST24,-0.5056203550907225,639,679,S,1.0
X,ST24,-0.007493166118740125,368,576,S,1.0
X,ST24,0.4094526973894453,368,66,S,1.0
X,ST24,-0.13917533549236727,913,229,S,1.0
X,ST24,0.026136328318290603,913,795,S,1.0
X,ST24,0.23532941764096008,913,422,S,1.0
X,ST24,-0.04188716224036782,384,100,S,1.0
X,ST24,0.27360578694604987,855,79,S,1.0
X,ST24,-0.2738412774797419,855,192,S,1.0
X,ST24,0.27158173096965466,855,668,S,1.0
X,ST24,0.2756371685189091,830,398,S,1.0
X,ST24,-0.15812230992550658,830,632,S,1.0
X,ST24,-0.1289797404441941,865,554,S,1.0
X,ST24,0.7457085129458947,865,254,S,1.0
X,ST24,0.17099169653701743,865,985,S,1.0
X,ST24,-0.43367959379444415,110,423,S,1.0
X,ST24,0.18527786999450493,207,326,S,1.0
X,ST24,0.13723234015400973,207,647,S,1.0
X,ST24,0.044119803625778796,207,194,S,1.0
X,ST24,0.539440935472415,29,748,S,1.0
X,ST24,-0.19132579896312182,29,486,S,1.0
X,ST24,0.00271571924008426,712,816,S,1.0
X,ST24,0.19048403820530474,932,344,S,1.0
X,ST24,-0.20773698065903748,932,969,S,1.0
X,ST24,0.10786061888221074,910,778,S,1.0
X,ST24,-0.16870271714149548,331,878,S,1.0
X,ST24,-0.26681034374065243,331,729,S,1.0
X,ST24,-0.11614561710456736,20,914,S,1.0
X,ST24,-0.003172584677377712,20,305,S,1.0
X,ST24,-0.20059415668246858,661,97,S,1.0
X,ST24,-0.17198666357476836,661,839,S,1.0
X,ST24,0.9483097173315166,15,169,S,1.0
X,ST24,-0.21410304184381346,15,724,S,1.0
X,ST24,0.5039603235660876,15,819,S,1.0
X,ST24,0.3293708455465185,630,866,S,1.0
X,ST24,0.3945141409221252,652,506,S,1.0
X,ST24,-0.03695908474547499,652,831,S,1.0
X,ST24,0.2800540397962061,652,994,S,1.0
X,ST24,-0.01572780091241109,652,554,S,1.0
X,ST24,0.8626374276032341,652,254,S,1.0
X,ST24,0.0013840800769508686,427,846,S,1.0
X,ST24,0.17266596695296973,782,541,S,1.0
X,ST24,0.13828511426035645,73,850,S,1.0
X,ST24,0.23136016292812164,73,952,S,1.0
X,ST24,0.17213784631496312,73,454,S,1.0
X,ST24,0.19195028679279194,73,746,S,1.0
X,ST24,0.453669642923632,73,774,S,1.0
X,ST24,-0.000413628956880855,703,76,S,1.0
X,ST24,0.01985979616343704,703,391,S,1.0
X,ST24,-0.029858700366230003,703,423,S,1.0
X,ST24,-0.19140972547835192,756,146,S,1.0
X,ST24,0.012823070814380033,756,730,S,1.0
X,ST24,-0.09155277224385475,952,850,S,1.0
X,ST24,0.6955821200230384,952,276,S,1.0
X,ST24,0.07247053467657846,952,993,S,1.0
X,ST24,0.06728805139302411,952,765,S,1.0
X,ST24,-0.023839862480159568,952,454,S,1.0
X,ST24,-0.43044725731082156,224,937,S,1.0
X,ST24,-0.3945856778085608,224,217,S,1.0
X,ST24,0.18132726148489137,224,516,S,1.0
X,ST24,0.2922316111845256,948,422,S,1.0
X,ST24,-0.2401882707540923,948,796,S,1.0
X,ST24,0.4221998525163952,948,674,S,1.0
X,ST24,0.1725256108787609,948,859,S,1.0
X,ST24,-0.33630597509648646,948,481,S,1.0
X,ST24,-0.4238278824237395,506,831,S,1.0
X,ST24,-0.12066716588505746,506,994,S,1.0
X,ST24,-0.40655457396398154,506,554,S,1.0
X,ST24,0.19130653960045085,642,920,S,1.0
X,ST24,0.06433034766583645,642,327,S,1.0
X,ST24,0.19483630276781327,552,227,S,1.0
X,ST24,-0.44269506104953715,552,98,S,1.0
X,ST24,-0.09237547257073035,552,116,S,1.0
X,ST24,0.3804455116740786,412,618,S,1.0
X,ST24,-0.2826795216387255,807,416,S,1.0
X,ST24,-0.7805152329850809,155,452,S,1.0
X,ST24,0.1953403231579743,335,146,S,1.0
X,ST24,0.1544298921368048,335,901,S,1.0
X,ST24,0.7702301028349092,335,925,S,1.0
X,ST24,0.3893345433677906,335,730,S,1.0
X,ST24,0.43963748500987404,335,154,S,1.0
X,ST24,0.18308179890526136,335,514,S,1.0
X,ST24,-0.22418111470954766,335,40,S,1.0
X,ST24,-0.16818906224466967,713,683,S,1.0
X,ST24,-0.9572557304851134,713,791,S,1.0
X,ST24,-0.1177352728711197,553,299,S,1.0
X,ST24,-0.40285656208841114,553,641,S,1.0
X,ST24,0.12523600436949836,553,898,S,1.0
X,ST24,-0.12066131138954096,139,775,S,1.0
X,ST24,0.4805861845741062,456,976,S,1.0
X,ST24,-0.16614604621511816,795,229,S,1.0
X,ST24,-0.12597024845495614,795,890,S,1.0
X,ST24,0.1960513087315057,795,422,S,1.0
X,ST24,0.11663031008355933,136,451,S,1.0
X,ST24,0.3474327244185359,136,282,S,1.0
X,ST24,0.08354876117037721,584,274,S,1.0
X,ST24,-0.3624677012623775,963,490,S,1.0
X,ST24,-0.540470883628313,963,825,S,1.0
X,ST24,-0.2603411712789326,908,144,S,1.0
X,ST24,0.1298373351882793,908,263,S,1.0
X,ST24,0.17418947838053786,908,962,S,1.0
X,ST24,-0.19893099828970823,747,438,S,1.0
X,ST24,0.42797787305058405,791,294,S,1.0
X,ST24,-0.19716002472777605,294,338,S,1.0
X,ST24,-0.118284621023822,294,466,S,1.0
X,ST24,-0.4197521389004871,392,305,S,1.0
X,ST24,0.588900894595614,185,374,S,1.0
X,ST24,0.25041082523244385,185,665,S,1.0
X,ST24,0.3843139607493303,185,762,S,1.0
X,ST24,0.6937262899102864,185,507,S,1.0
X,ST24,0.2968491879301912,185,774,S,1.0
X,ST24,-0.20782535182103173,191,788,S,1.0
X,ST24,-0.4164127951760813,624,662,S,1.0
X,ST24,-0.40830869721426044,93,665,S,1.0
X,ST24,0.034440309462339995,93,967,S,1.0
X,ST24,-0.009952562947434304,93,754,S,1.0
X,ST24,0.18457050983589118,93,53,S,1.0
X,ST24,0.030770407527593524,93,359,S,1.0
X,ST24,0.04261854691399191,93,187,S,1.0
X,ST24,-0.15518955004687782,311,974,S,1.0
X,ST24,-0.08817732187798552,311,50,S,1.0
X,ST24,-0.2282151125454981,359,321,S,1.0
X,ST24,-0.45705644821666325,359,152,S,1.0
X,ST24,0.0023996063032143446,359,967,S,1.0
X,ST24,-0.047866398646817666,359,754,S,1.0
X,ST24,0.14788376332567507,359,53,S,1.0
X,ST24,0.017720369660633783,359,187,S,1.0
X,ST24,-0.042514013228025026,359,781,S,1.0
X,ST24,-0.3655448143679415,422,229,S,1.0
X,ST24,0.1292316588605935,422,674,S,1.0
X,ST24,0.06971898645328292,463,798,S,1.0
X,ST24,0.6814544036040346,796,674,S,1.0
X,ST24,0.41974536216414116,796,859,S,1.0
X,ST24,-0.11337681398991988,796,481,S,1.0
X,ST24,-0.11671475578463664,291,19,S,1.0
X,ST24,-0.23196626633471404,291,438,S,1.0
X,ST24,-0.49054263666269865,793,864,S,1.0
X,ST24,0.09987762654279898,843,418,S,1.0
X,ST24,-0.6174730747855791,227,98,S,1.0
X,ST24,-0.36461462124210625,227,25,S,1.0
X,ST24,-0.2623823348435796,227,116,S,1.0
X,ST24,0.029906793214630058,776,222,S,1.0
X,ST24,0.40040660573533876,178,601,S,1.0
X,ST24,0.15223579549544852,178,453,S,1.0
X,ST24,0.1739585701139438,526,568,S,1.0
X,ST24,0.010120807971171403,526,698,S,1.0
X,ST24,0.3295226164573944,526,567,S,1.0
X,ST24,-0.003346606080192895,97,453,S,1.0
X,ST24,0.048542775954008126,97,839,S,1.0
X,ST24,0.04969275969112956,670,501,S,1.0
X,ST24,0.563383055213977,986,507,S,1.0
X,ST24,0.1924190521796589,986,774,S,1.0
X,ST24,0.05527059205138609,637,750,S,1.0
X,ST24,0.18884672852940834,637,600,S,1.0
X,ST24,-0.14761297208145324,637,98,S,1.0
X,ST24,0.09105813303932567,637,25,S,1.0
X,ST24,-0.14299725182365086,637,956,S,1.0
X,ST24,0.07845444466266464,637,573,S,1.0
X,ST24,-0.192423238374555,637,127,S,1.0
X,ST24,-0.05403693228672754,461,861,S,1.0
X,ST24,0.09803349470826367,461,6,S,1.0
X,ST24,0.5752676881914403,461,433,S,1.0
X,ST24,0.5370430267085449,461,568,S,1.0
X,ST24,0.053327336006755155,461,577,S,1.0
X,ST24,0.29771668778962435,461,492,S,1.0
X,ST24,-0.5127684095844321,347,788,S,1.0
X,ST24,-0.006133462215503427,423,76,S,1.0
X,ST24,0.07978347452805165,599,341,S,1.0
X,ST24,-0.6465015000291741,672,272,S,1.0
X,ST24,0.2953728640140646,405,91,S,1.0
X,ST24,0.09826224538365214,405,519,S,1.0
X,ST24,0.41732764213699713,665,435,S,1.0
X,ST24,0.3434080130639629,665,374,S,1.0
X,ST24,0.13268582354614017,665,762,S,1.0
X,ST24,0.45775809468464645,665,967,S,1.0
X,ST24,-0.051247571367260596,573,750,S,1.0
X,ST24,-0.2520812402230126,573,98,S,1.0
X,ST24,-0.011152464557231866,573,25,S,1.0
X,ST24,0.10380423931565108,573,116,S,1.0
X,ST24,0.43777608439717464,573,658,S,1.0
X,ST24,-0.24917815550412864,573,956,S,1.0
X,ST24,-0.3008150704063217,573,127,S,1.0
X,ST24,-0.34694068312304577,898,71,S,1.0
X,ST24,0.257954254583619,898,945,S,1.0
X,ST24,-0.22443298976144976,170,119,S,1.0
X,ST24,-0.2583513361939027,170,489,S,1.0
X,ST24,-0.41949878664219115,170,382,S,1.0
X,ST24,-0.16294736828830775,218,858,S,1.0
X,ST24,0.010106409451408725,218,276,S,1.0
X,ST24,-0.26920638098501753,218,550,S,1.0
X,ST24,0.11155175501662795,218,739,S,1.0
X,ST24,-0.07488382850113462,218,435,S,1.0
X,ST24,-0.5755748592233565,218,993,S,1.0
X,ST24,-0.32174900464136563,922,282,S,1.0
X,ST24,-0.09088955702754861,922,655,S,1.0
X,ST24,-0.4703315324712318,922,12,S,1.0
X,ST24,0.0971313200831253,40,228,S,1.0
X,ST24,0.6688583144441468,40,154,S,1.0
X,ST24,0.4207711959708022,40,514,S,1.0
X,ST24,0.05540156187013335,755,634,S,1.0
X,ST24,0.12765861398795705,350,52,S,1.0
X,ST24,0.6787449768820312,956,658,S,1.0
X,ST24,0.747575750242406,956,691,S,1.0
X,ST24,0.2962109799095068,956,942,S,1.0
X,ST24,-0.045573496472117156,956,127,S,1.0
X,ST24,-0.1464709719591454,673,992,S,1.0
X,ST24,0.05621474005554754,647,326,S,1.0
X,ST24,0.7198565841505926,486,748,S,1.0
X,ST24,0.27505216533373383,486,469,S,1.0
X,ST24,-0.16785984788592298,505,389,S,1.0
X,ST24,0.11879401508393254,505,346,S,1.0
X,ST24,0.13906979055787028,505,656,S,1.0
X,ST24,-0.22627273922924496,505,844,S,1.0
X,ST24,0.002656068715169867,505,621,S,1.0
X,ST24,-0.30628960917912673,346,389,S,1.0
X,ST24,-0.001434995748366739,346,656,S,1.0
X,ST24,0.21704692576938164,627,30,S,1.0
X,ST24,0.045394792405244286,844,389,S,1.0
X,ST24,0.24979648010819405,844,621,S,1.0
X,ST24,0.35353007919988133,890,611,S,1.0
X,ST24,-0.08557890373886241,890,770,S,1.0
X,ST24,-0.06893889134309776,798,470,S,1.0
X,ST24,0.0011193064512616917,798,102,S,1.0
X,ST24,0.244661796725921,798,537,S,1.0
X,ST24,-0.5041182944111108,798,682,S,1.0
X,ST24,-0.03680857797661392,804,288,S,1.0
X,ST24,0.05351183544372881,804,320,S,1.0
X,ST24,-0.48833314658527627,113,71,S,1.0
X,ST24,-0.1372364656102945,113,605,S,1.0
X,ST24,0.5204472237761205,577,433,S,1.0
X,ST24,0.24089096160366166,577,492,S,1.0
X,ST24,-0.02595134442552912,391,76,S,1.0
X,ST24,-0.014324609424331525,217,937,S,1.0
X,ST24,0.6521304517992953,217,694,S,1.0
X,ST24,-0.1578037031738728,621,389,S,1.0
X,ST24,-0.11035707574357723,621,223,S,1.0
X,ST24,0.1316547287746871,621,850,S,1.0
X,ST24,0.18833033984968922,621,746,S,1.0
X,ST24,0.24530578235918088,641,299,S,1.0
X,ST24,0.16069285782656495,568,567,S,1.0
X,ST24,0.13049783715894708,918,742,S,1.0
X,ST24,0.864750726496771,481,694,S,1.0
X,ST24,0.7574376627685606,481,674,S,1.0
X,ST24,0.526497776973309,481,859,S,1.0
X,ST24,0.15970930958468968,481,167,S,1.0
X,ST24,0.6663870650666458,481,800,S,1.0
X,ST24,-0.0914661572585348,814,852,S,1.0
X,ST24,-0.08479055983707304,814,907,S,1.0
X,ST24,-0.7174573392429991,819,724,S,1.0
X,ST24,-0.7041954418531754,819,365,S,1.0
X,ST24,0.47120844142736523,6,433,S,1.0
X,ST24,0.007166069032905949,380,393,S,1.0
X,ST24,0.6252037658261842,302,752,S,1.0
X,ST24,0.5801795182954154,302,158,S,1.0
X,ST24,0.7182410022155712,302,438,S,1.0
X,ST24,-0.22780714685107498,487,370,S,1.0
X,ST24,-0.13721098473005325,600,750,S,1.0
X,ST24,0.2743948922626904,993,514,S,1.0
X,ST24,0.3932353253615226,993,858,S,1.0
X,ST24,0.577018647158542,993,276,S,1.0
X,ST24,0.3416502649236482,993,550,S,1.0
X,ST24,0.004769910993654569,993,765,S,1.0
X,ST24,-0.6155762402321833,259,763,S,1.0
X,ST24,-0.5619131070394411,839,554,S,1.0
X,ST24,0.05661939795426079,382,282,S,1.0
X,ST24,0.2563535340220132,978,985,S,1.0
X,ST24,0.2869113094555811,550,276,S,1.0
X,ST24,0.38849830401923036,550,739,S,1.0
X,ST24,0.19889923046713665,550,435,S,1.0
X,ST24,0.13007853883614348,550,374,S,1.0
X,ST24,0.1303956028020601,866,541,S,1.0
X,ST24,-0.1557238012218899,520,211,S,1.0
X,ST24,0.09995329553261842,914,305,S,1.0
X,ST24,0.0023756143187924983,668,79,S,1.0
X,ST24,-0.5177186415923677,668,192,S,1.0
X,ST24,-0.3754486025679844,668,151,S,1.0
X,ST24,-0.5175037668644917,79,192,S,1.0
X,ST24,-0.36920044624550125,79,151,S,1.0
X,ST24,0.07021044249701137,79,223,S,1.0
X,ST24,-0.3177619626359723,276,514,S,1.0
X,ST24,-0.19227799715124005,276,858,S,1.0
X,ST24,-0.6768542893046033,651,289,S,1.0
X,ST24,-0.3273120739135492,651,279,S,1.0
X,ST24,0.38073613212722074,990,25,S,1.0
X,ST24,-0.46006086710005095,329,330,S,1.0
X,ST24,-0.07908053055498071,329,683,S,1.0
X,ST24,0.11843886929562146,257,235,S,1.0
X,ST24,0.27769316196703153,492,433,S,1.0
X,ST24,0.08350582276387074,492,698,S,1.0
X,ST24,0.05608515170692644,516,694,S,1.0
X,ST24,-0.6220536784503741,516,167,S,1.0
X,ST24,-0.131319937790477,516,800,S,1.0
X,ST24,0.342028675162915,330,683,S,1.0
X,ST24,-0.08640683936784509,694,674,S,1.0
